,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,hit
4672,Katy Perry,Firework,4lCv7b86sLynZbXhfScfm2,69,2012,dance,0.638,0.826,8,-4.968,1,0.0479,0.139,0.0,0.0803,0.649,124.072,227880,4,True
4673,Rachel Platten,Fight Song,37f4ITSlgPX81ad2EvmVQr,75,2016,dance,0.564,0.714,7,-4.987,1,0.129,0.0549,0.0,0.155,0.33,175.924,204013,4,True
4674,Justin Moore,We Didn't Have Much,0Iuw6WPws324i7G7sCejTX,62,2021,country,0.469,0.673,6,-8.015,1,0.0337,0.418,1.41e-05,0.119,0.578,175.954,174838,4,True
4675,Mariana Aydar,Amor Que Vai,75qxINlWoQ8PumfC23stK0,27,2021,samba,0.545,0.191,0,-12.303,1,0.0328,0.939,0.00189,0.105,0.453,104.321,150547,4,False
4676,The White Tie Affair,Candle (Sick And Tired),7L2njnxdaRRvDMNLuP1ZcD,38,2009,alt-rock,0.557,0.874,0,-5.729,1,0.0339,0.00134,0.0,0.127,0.396,139.002,230707,3,True
4677,Counting Crows,Accidentally In Love,6mOdbqSh2fLyfVMudAqH3J,61,2019,alt-rock,0.553,0.931,7,-3.663,1,0.0378,0.0452,3.23e-06,0.0871,0.815,137.992,188893,4,True
4678,Xavier Rudd,The Letter,459GknUJgpky3io0y482bi,43,2005,folk,0.501,0.425,4,-10.949,0,0.104,0.66,0.0154,0.179,0.424,95.945,251293,4,False
4679,Keith Urban,Female,1t34UsQ634a233qysq6D6L,48,2018,country,0.567,0.477,8,-8.781,0,0.0331,0.186,4.86e-05,0.111,0.321,85.019,195317,5,True
4680,Need For Mirrors,Move Me,1tflNYaoHNPOALn9Sz024E,12,2022,drum-and-bass,0.701,0.529,10,-8.619,0,0.0746,0.00327,0.103,0.0909,0.654,170.012,277424,4,False
4681,LeAnn Rimes,Big Deal,2ovlQFITR3We6gdGRr1mYm,19,2003,country,0.498,0.806,2,-5.297,1,0.0394,0.00472,0.0,0.127,0.677,151.781,188267,4,True
4682,Stanton Warriors,Loving Me Wrong - Riddim Commission Remix,6Xbhx1O5paUSuo6wJUJGvx,1,2015,breakbeat,0.83,0.76,9,-7.072,0,0.0594,0.00101,0.895,0.0561,0.626,125.003,405600,4,False
4683,Adriana Varela,Margherita (feat. Pedro Aznar),0rAyJ39x01A0rM9ok0xVLS,3,2017,tango,0.472,0.341,11,-8.499,0,0.0343,0.759,0.0,0.0999,0.34,120.823,257960,4,False
4684,Phil Vassar,Rose Bouquet,0ITpSCNjLUPmDvUYJG2tG6,18,2000,country,0.488,0.445,5,-8.123,1,0.0241,0.608,3.69e-05,0.16,0.246,70.084,233507,4,True
4685,Kodak Black,Patty Cake,0bXFIF7iL17TYLyx8JHziM,61,2017,hip-hop,0.806,0.77,1,-6.464,0,0.19,0.0252,0.0,0.0645,0.406,152.094,198110,4,True
4686,A Flock Of Seagulls,I Ran (So Far Away),2ASXXba2oQOxNGi0ttXSxY,44,2007,pop,0.557,0.793,2,-6.861,1,0.0287,0.000522,0.0112,0.0876,0.57,145.747,314640,4,False
4687,Meek Mill,Otherside Of America,3JBvJ9PwrYA1oeUzI3FMRI,51,2020,hip-hop,0.73,0.772,5,-3.883,0,0.316,0.0878,0.0,0.401,0.403,147.053,218103,4,True
4688,J. Cole,Neighbors,0utlOiJy2weVl9WTkcEWHy,73,2016,hip-hop,0.898,0.283,6,-12.335,0,0.356,0.319,0.000383,0.11,0.469,138.97,216520,4,True
4689,Traditional,Usheg Veg Ruy (Arr. by Sylvain Bergeron),4MVyGUbmkWMAW34rVvpj1g,3,2005,sleep,0.386,0.0211,4,-24.939,0,0.0401,0.99,2.88e-05,0.0657,0.14,84.121,177240,3,False
4690,Max Chorny,Pink Glasses,1RfjCcVGEJmXPZvJZk4dyn,0,2006,chill,0.662,0.683,11,-8.171,1,0.102,0.00219,0.0945,0.254,0.73,96.614,158920,4,False
4691,System Tazvida,Vagere Havadaro,57gOAwgnwP67Y90wzC8Ljs,12,2006,groove,0.658,0.824,0,-5.936,1,0.0482,0.763,7.26e-05,0.142,0.79,139.419,421293,4,False
4692,Gloriana,(Kissed You) Good Night,0Rj68IX1WqAtceUZQGk7aa,48,2012,country,0.523,0.747,11,-6.125,1,0.0292,0.0807,0.0,0.11,0.294,118.97,232903,4,True
4693,Delly Ranks,Watch Di Flex,58HRfXP0qROkI6LPgw1OU5,0,2002,dancehall,0.721,0.483,8,-11.412,1,0.362,0.158,0.0,0.315,0.725,90.087,201733,4,False
4694,Megaraptor,One Who Craves Souls,4BrMj5YCPxg4cdhEMaTy1K,1,2020,heavy-metal,0.199,0.671,2,-10.243,1,0.0484,0.000866,0.622,0.319,0.0311,139.931,275000,4,False
4695,Drake,Final Fantasy,44Du2IM1bGY7dicmLfXbUs,54,2018,hip-hop,0.5,0.449,0,-10.977,1,0.442,0.422,7.96e-06,0.115,0.104,144.206,219960,1,True
4696,Brian Stokes Mitchell,What Kind of Fool Am I?,4OHOlNvEm3mISZjIt6pfeh,6,2012,show-tunes,0.41,0.0791,7,-13.978,1,0.0378,0.987,0.0172,0.1,0.0732,99.833,208489,4,False
4697,Dierks Bentley,Come A Little Closer,6yFD0TSZvxydqGxLNDjZUO,51,2005,country,0.579,0.57,5,-5.869,1,0.0227,0.0644,0.00636,0.105,0.368,80.028,281973,4,True
4698,Gordon Lightfoot,Rainy Day People - Live,1HNbr3mt9GkC54c5zs1HG0,12,2012,singer-songwriter,0.598,0.385,11,-11.922,1,0.0317,0.426,0.00348,0.739,0.789,112.302,133520,4,False
4699,Gabe,Amnesia,1mwN6vWv7ptc3fymQAgH3P,9,2008,edm,0.8,0.521,7,-11.379,1,0.0794,0.0291,0.864,0.618,0.101,128.007,545859,4,False
4700,NLE Choppa,Slut Me Out,7kwAjjsLL9V4IuZL3q0xqb,0,2023,hip-hop,0.938,0.606,6,-6.396,0,0.419,0.117,0.0,0.528,0.706,121.108,123673,4,True
4701,Gorillaz,O Green World,4hNPMfFHauPIbOKvdYqFt7,65,2005,hip-hop,0.672,0.768,0,-7.718,1,0.0347,0.00201,0.905,0.136,0.858,122.583,275000,4,False
4702,Glee Cast,As If We Never Said Goodbye,1c7h130PVLDvjuztyMlfSG,20,2012,club,0.326,0.263,3,-9.668,1,0.0375,0.599,2.3e-06,0.221,0.229,111.109,294933,3,True
4703,Boj,Lekki Love,6CR0R0bvbDyNO6Ls3G35YX,29,2022,dancehall,0.757,0.747,6,-3.225,1,0.185,0.458,0.000157,0.354,0.703,90.04,195667,4,False
4704,Rajhesh Vaidhya,Thondru,43KbMwOSFVZspXYqBQ6ua8,1,2000,indian,0.586,0.498,7,-10.433,0,0.0288,0.148,0.0,0.0988,0.952,97.394,311980,3,False
4705,Embody,One Thing,3H1MECXW9d0swoMefJ1hWf,15,2016,deep-house,0.617,0.894,0,-3.951,0,0.05,0.00506,0.00032,0.426,0.368,121.034,216552,4,False
4706,The Beach Boys,Little Saint Nick,75dfH68JDisE8dDaD4KlVY,48,2004,pop,0.546,0.655,6,-7.015,1,0.0456,0.464,0.0,0.0791,0.961,129.385,130680,4,True
4707,MKTO,Classic,6FE2iI43OZnszFLuLtvvmg,79,2012,dance,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,175427,4,True
4708,VERIVERY,Lay Back,4PMxOmJY2dEXFb9CcivqHT,42,2020,k-pop,0.678,0.899,1,-3.436,0,0.277,0.127,0.0,0.073,0.765,110.07,196213,4,False
4709,Curse Of The Golden Vampire,Insecticide,7bhIOKZndqM3a1ssdibynQ,0,2003,dub,0.276,0.991,1,0.049,0,0.154,0.0401,0.896,0.272,0.0381,95.382,167834,4,False
4710,Kris Allen,Heartless,4gwDrsXJPXfCAYFbpUjeCW,32,2009,acoustic,0.577,0.747,10,-4.675,0,0.052,0.133,0.0,0.141,0.502,94.954,222333,4,True
4711,Ne-Yo,Closer,2XbfY2O2v3xwedUJ0J2kkr,64,2008,dance,0.711,0.753,4,-6.461,0,0.0766,0.028,2.96e-05,0.152,0.588,126.051,234360,4,True
4712,Tim Toupet,Bobfahrerlied - Team-Mix,4px2q5MIcoaz1SjBbdFPqs,6,2022,party,0.672,0.993,5,-2.574,1,0.0638,0.0381,0.0,0.377,0.849,138.017,219261,4,False
4713,Benny Benassi,Satisfaction - Isak Original Mix,6aD1slFLniOPTxnG7QmBIG,23,2003,dance,0.817,0.619,9,-3.391,0,0.11,0.163,0.251,0.087,0.288,129.974,399054,4,False
4714,Imagine Dragons,Bad Liar,2RSHsoi04658QL5xgQVov3,78,2018,rock,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,260773,4,True
4715,Ken Hung,愛別等,5w04PfTjb7XGjQKK4YYZ9J,16,2007,cantopop,0.698,0.631,9,-4.645,1,0.0334,0.144,0.0,0.116,0.324,130.997,222490,4,False
4716,Makari,Dashboard,2cnp0kyoWKwhef3vXWWirO,27,2018,hardcore,0.413,0.974,5,-2.136,0,0.0629,0.000166,4.9e-05,0.0949,0.477,161.933,218796,4,False
4717,Clutch,Electric Worry - The Weathermaker Vault Series,6MGryNr7aENIEfPUV1cHyg,17,2019,hard-rock,0.384,0.889,0,-6.844,1,0.0802,0.0108,0.145,0.366,0.158,163.901,335697,4,False
4718,Beartooth,Censored - Remixed/Remastered,0NQE9VwH1kjbd7C27Jwhv8,22,2020,metalcore,0.558,0.96,6,-5.081,0,0.153,4.83e-05,0.0182,0.131,0.333,107.509,217681,4,False
4719,George Strait,Living And Living Well,3YxKqZFpcxBPvpUssL8FS2,37,2001,country,0.602,0.683,1,-6.82,1,0.0304,0.347,0.00338,0.11,0.522,120.787,218307,4,True
4720,Glee Cast,For Good,2GA3eap88cOrNirTW6McSN,33,2012,club,0.377,0.374,8,-8.177,1,0.0358,0.859,0.0,0.167,0.188,136.124,303827,4,True
4721,Rascal Flatts,Changed,7ClZTubD4KudpEuBysLMUI,40,2012,country,0.442,0.556,4,-6.925,1,0.0345,0.0751,7.59e-06,0.0984,0.26,140.563,262227,4,True
4722,Hotel Pools,Coast,4Wzd5oqsk4qh3xbotnK9Rx,46,2018,chill,0.594,0.688,1,-9.401,1,0.0407,0.585,0.883,0.111,0.559,173.929,142000,4,False
4723,Kamelot,Expedition - Live,3hpPP46F1aCgYLxZuXijiE,8,2000,goth,0.409,0.988,10,-4.192,0,0.0729,0.00124,0.00335,0.858,0.284,143.805,341027,4,False
4724,Cursive,The Knowledgeable Hasbeens,7mjn4KU8ERXeEFooXvb3V6,3,2005,emo,0.346,0.681,2,-7.67,0,0.0408,0.00955,0.00156,0.279,0.28,159.507,182160,4,False
4725,Dionne Warwick,The Windows Of The World,56tYfziI7E1UH6uYzFbn2b,14,2006,disco,0.636,0.255,2,-13.51,0,0.0302,0.18,0.0,0.0875,0.343,96.059,206773,4,False
4726,Jane's Addiction,Just Because,1zYxJBAtdBIkw7I5WD7mSZ,18,2013,blues,0.314,0.964,10,-5.418,1,0.141,0.000284,0.00215,0.641,0.283,102.667,279613,4,True
4727,Nunslaughter,Burn in Hell,7HYWI4ZHXW8YJVMQi0mrkr,7,2012,black-metal,0.211,0.891,1,-8.231,1,0.043,0.000112,0.949,0.179,0.279,136.803,125093,4,False
4728,The O'Neill Brothers,The Mockingbird (Instrumental Version),2b66WrY3iMMdHs6L3XBjuJ,30,2018,sleep,0.542,0.0821,7,-18.831,1,0.0435,0.995,0.93,0.109,0.182,126.128,280195,3,False
4729,Frédéric Chopin,"Waltzes, Op. 34: No. 1 in A-Flat Major. Vivace",59aP46NRRMj254LFbMgzeY,17,2023,classical,0.366,0.0745,8,-20.423,1,0.0401,0.993,0.879,0.112,0.142,130.796,321400,1,False
4730,Moneybagg Yo,Shottas (Lala),2Ox2c1WEJDeQCHTXPE3YKM,58,2021,hip-hop,0.925,0.463,6,-9.309,0,0.454,0.0681,0.0,0.101,0.961,133.061,122729,4,True
4731,Weyes Blood,Be Free,50davG9WETFFhWScykEZpg,29,2016,folk,0.204,0.253,10,-10.479,1,0.032,0.845,0.000109,0.0908,0.183,75.693,382507,4,False
4732,OneRepublic,Feel Again,75hLNJfiXV5k2YGrbGEW51,56,2014,piano,0.467,0.815,7,-7.929,0,0.0524,0.0198,1.23e-06,0.118,0.335,140.047,185080,4,True
4733,Michael Colyar,Mistake,4emVo8Tcn6Kr5hEhdh55lX,3,2022,comedy,0.656,0.624,9,-9.86,1,0.901,0.994,0.00343,0.83,0.656,126.204,294125,4,False
4734,Darryl Worley,A Good Day To Run,3Ye4dPI87Y3SP3pH0EC3rC,38,2000,country,0.566,0.794,6,-5.537,1,0.0298,0.395,1.09e-05,0.145,0.725,147.106,188333,4,True
4735,Saliva,Rest In Pieces,6XYTdS3FRzfZh3Umid2ILx,40,2002,alt-rock,0.404,0.777,1,-4.89,1,0.0341,0.122,0.0,0.0772,0.197,155.937,226733,4,True
4736,Lil Nas X,Panini,1000nHvUdawXuUHgBod4Wv,69,2019,hip-hop,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,114893,4,True
4737,Hans Zimmer,Spirit Orchestra Suite - Live,3nsZFmxYuLYWYyYu8jXqct,35,2019,german,0.158,0.493,9,-11.364,1,0.0363,0.0335,0.861,0.935,0.146,95.95,441080,3,False
4738,The Replacements,Lowdown Monkey Blues (feat. Tom Waits),1tUyKeyu9iaaDyYFcnPBIC,6,2019,power-pop,0.5,0.275,9,-12.141,1,0.0337,0.689,3.34e-06,0.11,0.607,97.124,404507,4,False
4739,Parmalee,Girl In Mine,2DPqR0kuZVjrOF5oxIRYPy,71,2022,country,0.459,0.682,8,-4.235,1,0.0464,0.167,0.0,0.11,0.887,201.831,155120,4,True
4740,Pritam,Lets Rock Soniye,0W6xSGihThKerVr2u18n9u,37,2007,indian,0.755,0.947,7,-4.18,1,0.164,0.109,0.0,0.0488,0.765,102.981,264255,4,False
4741,Green Day,21 Guns,4pu474fFUC7hgBBIf2W0S8,39,2017,punk,0.26,0.719,5,-4.765,1,0.0364,0.048,0.0,0.454,0.419,159.072,322040,4,True
4742,Avril Lavigne,Losing Grip,2LA4v20vokK9Uaj7WEEMaf,57,2002,dance,0.534,0.888,8,-4.667,0,0.0972,0.00128,6.15e-06,0.0772,0.582,158.368,233760,4,True
4743,Lionel Richie,I Forgot,1K0edN9Fy7NOhozDjh3cuk,31,2021,disco,0.597,0.667,5,-5.159,1,0.0278,0.422,0.0,0.114,0.308,140.053,292821,4,False
4744,Teebee,Let Go - Remastered Original Mix,1CocmOZTA1FpVyodKwa7Hh,3,2013,drum-and-bass,0.517,0.973,6,-5.756,0,0.0791,5.16e-05,0.366,0.0304,0.519,175.083,373274,4,False
4745,JazzyFunk,Celebrate - Original Mix,2jm3wVxZ4Mu5V8kLcpywtM,26,2014,groove,0.889,0.619,9,-6.986,0,0.0552,0.22,0.117,0.123,0.498,120.004,359016,4,False
4746,Destiny's Child,Survivor,2Mpj1Ul5OFPyyP4wB62Rvi,69,2001,dance,0.514,0.911,1,-2.027,0,0.41,0.0559,0.0,0.775,0.619,161.109,254027,4,True
4747,Khalid,Vertigo,7stcuQtnHL7C6XdPvpwywv,55,2018,pop,0.487,0.458,4,-7.761,0,0.0371,0.552,0.0257,0.117,0.207,115.989,270413,4,True
4748,Glee Cast,Just The Way You Are,5pnedulXWln9PiZOaKwxrE,26,2012,club,0.606,0.719,8,-6.77,1,0.039,0.00864,0.0,0.0765,0.366,108.985,216093,4,True
4749,Tim McGraw,My Best Friend,3JEPfsHlaIfPsB6I8BY4Sl,46,2014,country,0.444,0.484,9,-8.311,1,0.0289,0.12,0.0,0.135,0.263,147.715,279867,4,True
4750,Phil Vassar,I'll Take That As A Yes (The Hot Tub Song),2f44w3kcYPm9NEVXmbCoTI,19,2000,country,0.653,0.76,7,-3.774,1,0.0284,0.0533,0.0,0.505,0.59,91.845,206147,4,True
4751,Tweaker,Areas of the Brain,5fOY7vbcM6F51WqCAOXTEm,5,2012,industrial,0.624,0.841,0,-8.834,1,0.0515,0.0427,0.863,0.112,0.341,79.987,273827,4,False
4752,Hayden Thompson,To the Bone,3kK78Gb9Yg4NMIODxD0DRT,0,2017,rock-n-roll,0.552,0.803,9,-5.5,0,0.0472,0.111,0.579,0.181,0.771,160.231,161680,4,False
4753,Taylor Swift,All Too Well (Taylor's Version),3nsfB1vus2qaloUdcBZvDu,71,2021,pop,0.44,0.528,0,-7.809,1,0.0317,0.0171,0.00203,0.234,0.132,185.972,329160,4,True
4754,Eternal Tears Of Sorrow,Red Dawn Rising,3iFjcyPFAAvrIMjOthDdga,21,2006,death-metal,0.408,0.959,5,-4.342,1,0.0575,9.61e-05,2.96e-05,0.105,0.271,143.015,306427,4,False
4755,Maddie & Tae,Die From A Broken Heart,1kFpL1itkwkdhO6kcmNJra,64,2018,country,0.607,0.514,4,-6.631,1,0.0323,0.363,0.0,0.258,0.414,75.978,188291,4,True
4756,Talib Kweli,Get By,1LM6EReMkAxuDXDF26ekl2,55,2002,hardcore,0.662,0.928,2,-4.688,1,0.377,0.00324,0.0,0.17,0.775,90.509,227427,4,True
4757,Jaymes Young,Infinity,1SOClUWhOi8vHZYMz3GluK,81,2017,indie-pop,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,237720,4,True
4758,Anna Thompson,What Is Love?,0fF7vtEyPIcI63FE1YWO0N,3,2013,sleep,0.211,0.00881,4,-22.372,0,0.0468,0.916,0.00249,0.0871,0.158,78.156,561000,3,False
4759,Byron Cage,Simply Yes,2iwyTlKXr6kIJ45t2vHB4v,10,2009,gospel,0.524,0.877,1,-5.066,1,0.345,0.185,0.0,0.302,0.37,134.436,530067,3,False
4760,Drake,6 Man,4kdfjhj9xNkYU0R8xlDy8k,59,2015,hip-hop,0.568,0.535,4,-9.306,1,0.513,0.217,0.0,0.114,0.326,83.589,167653,4,True
4761,Glee Cast,Need You Now,4bL1fgBPnsaqow8p4VdWzB,29,2012,club,0.549,0.661,4,-5.246,1,0.0276,0.0932,0.0,0.0869,0.231,108.048,217400,4,True
4762,Kid Cudi,Dive,7Hc3YL8oDiAzbiAW32KXrw,55,2020,hip-hop,0.64,0.621,9,-8.269,0,0.0679,0.67,0.0,0.36,0.332,123.105,148707,4,True
4763,The Brooklyn Tabernacle Choir,Spirit Fall Down (feat. Kennisha Hughes),17B5bbsd6O7NpEBp6q4VDT,19,2017,gospel,0.427,0.674,3,-6.903,1,0.0556,0.316,0.0,0.856,0.347,113.369,330733,4,False
4764,Jennifer Lopez,Play,7fFCnttacpotkyhTOxKv14,55,2001,dance,0.775,0.729,1,-4.229,0,0.162,0.0303,0.00247,0.0361,0.895,104.719,211493,4,True
4765,kryptogram,Taste,6rNZnoD0pCuGqHX3OhsAY3,23,2021,disco,0.795,0.72,6,-7.376,0,0.048,0.0137,0.713,0.0525,0.894,128.005,275625,4,False
4766,Lou,"Miraculous (générique de la série TV ""Tales of Ladybug & Cat Noir"" )",2nT6O1uDUyOBy3Gi7SIRBr,48,2018,french,0.494,0.872,8,-3.578,0,0.116,0.107,0.0,0.204,0.555,159.967,157587,4,False
4767,Rush,One Little Victory,7CI5bgWO8RzDbiKOCN8407,16,2021,hard-rock,0.463,0.951,11,-4.768,0,0.0472,2.23e-06,0.537,0.0464,0.591,130.064,309067,4,False
4768,Eminem,Greatest,2XTquzYQAdT1Hk78bOUwsv,60,2018,hip-hop,0.809,0.737,1,-5.186,1,0.108,0.0441,0.0,0.341,0.367,80.025,226938,4,True
4769,Luke Bryan,Country On,1tRxwf8Q0AcshfHuaD86Yt,60,2022,country,0.52,0.751,5,-5.064,1,0.0551,0.171,7.4e-06,0.0624,0.519,156.044,236456,4,True
4770,Carrie Underwood,Blown Away,0vFMQi8ZnOM2y8cuReZTZ2,63,2012,country,0.531,0.843,9,-2.569,0,0.0429,0.0909,0.0,0.0283,0.392,136.991,240133,4,True
4771,Ingo Herrmann,Drift Off,2LXZUaHzTtktSyx2UnbCB5,0,2008,chill,0.589,0.377,8,-13.58,1,0.0299,0.972,0.918,0.108,0.229,79.999,216050,4,False
4772,La Sonora Dinamita,El Dolor de Micaela,2NwFPjLLrzSx2cLtG6rvDC,11,2015,salsa,0.882,0.84,8,-5.139,1,0.0385,0.285,3.32e-06,0.0537,0.927,116.857,196587,4,False
4773,Lil Wayne,Used 2,68lOQPb5tX8U2cQRuas0L2,51,2018,hip-hop,0.677,0.665,5,-6.949,1,0.487,0.337,0.0,0.115,0.522,87.637,240199,4,True
4774,Yael Naim,New Soul,476JcJ3TpAuCOlGdCmomGm,53,2007,french,0.769,0.371,0,-8.522,1,0.0326,0.733,3.73e-05,0.106,0.653,100.001,225107,4,True
4775,Pupy y Los Que Son Son,Que Cosa Tiene La Vida,0rKP1gruEWlo4wtfzY3xoV,6,2002,salsa,0.652,0.837,7,-8.055,1,0.0789,0.222,0.0,0.109,0.762,109.487,268267,4,False
4776,Reverorum ib Malacht,"Therföre skola hennes plågor komma på en dag, död, gråt och hunger och hon skal warda upbränd i eld, ty HERren Gud är stark, som henne döma skal.",4eGkKzUOvoQmmbKo78bPH8,3,2023,black-metal,0.315,0.281,6,-14.61,0,0.0718,0.806,0.869,0.108,0.127,178.275,1180000,3,False
4777,KT Tunstall,Suddenly I See,2kXed2OzCpTBqfFLsH8Kng,21,2019,singer-songwriter,0.587,0.767,0,-5.713,1,0.0449,0.225,0.0,0.112,0.664,100.38,201707,4,True
4778,Avril Lavigne,Hot,6z7fZRrQfOH3ZjWEkC4QhC,59,2007,dance,0.6,0.938,8,-3.806,1,0.0821,0.0173,0.0,0.355,0.469,144.951,202973,4,True
4779,Seu Jorge,Mina Do Condomínio - Live,273ms4B9nUqd2d8fFyYv2T,4,2021,samba,0.672,0.965,11,-5.239,0,0.0484,0.196,0.0,0.378,0.835,107.98,346680,4,False
4780,Jean-Jacques Perrey,The Groovy Leprechauns,1TQWlzKaX2nzA2IqVF7m7a,1,2000,electro,0.813,0.632,8,-10.307,1,0.0719,0.0156,0.165,0.331,0.911,120.008,317600,4,False
4781,Mariah Carey,It's Like That,7zL9xrz5krsuC6qVNluQQw,52,2005,dance,0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953,203360,4,True
4782,Ms. Dynamite,Get Up Stand Up - Album Version (Edited),0YSdbqaobjDZj8WAigAYHf,0,2002,garage,0.88,0.522,7,-9.751,0,0.169,0.0503,5.99e-05,0.0714,0.751,98.987,232640,4,False
4783,Laura Sullivan,Ocean Sunrise,0AjEJJZMEq3CPKMQVwoIFz,17,2017,new-age,0.134,0.108,0,-19.733,1,0.0365,0.989,0.906,0.515,0.0389,60.812,974000,3,False
4784,The Acacia Strain,Our,0P12bZWogWFl2v6XyRmpij,25,2019,death-metal,0.213,0.992,10,-6.136,1,0.335,0.00116,0.00601,0.165,0.021,129.637,224249,4,False
4785,Crossfaith,Destroy,2qZcDbuyUc21TxtgmfuXg3,20,2018,punk-rock,0.454,0.981,9,-3.296,1,0.259,0.000274,0.000641,0.308,0.275,150.172,217653,4,False
4786,Escort,Love in Indigo,55HqCZUa7Y6mRiSuivdkDS,5,2012,disco,0.84,0.793,3,-3.962,0,0.048,0.173,0.000615,0.265,0.837,122.052,221560,4,False
4787,Sharif,Entrevista Pt3,3k0RGOyPgNOBeQnVz3ILd9,24,2017,spanish,0.612,0.532,2,-16.062,1,0.0949,0.914,0.000229,0.127,0.759,76.823,35680,5,False
4788,Metro Station,Shake It,2lucuy2NiTQmGkxTQrhFnF,25,2015,punk,0.618,0.945,4,-4.091,1,0.0804,0.00142,2.08e-06,0.574,0.8,150.009,179853,4,True
4789,Catuaba Com Amendoim,Pétalas de Rosa,3BuathdBP7kLphIWpEtvke,0,2002,forro,0.739,0.767,2,-4.758,0,0.0467,0.0628,0.0,0.401,0.753,101.983,183427,3,False
